Run
1	33935
0	33969
0	33984
1	34065
1	34124
0	34219
0	34221
0	34257
0	34272
1	34301
0	34336
1	34370
0	34375
0	34467
0	34499
0	34500
0	34515
0	34529
1	34608
0	34644
1	34735
0	34762
0	34783
0	34784
0	34829
0	34852
0	34882
0	34893
0	34905
0	34916
0	34927
0	34955
1	35016
1	35069
1	35071
0	35078
0	35130
0	35142
0	35160
0	35400
1	35470
0	35472
0	35581
1	35582
1	35606
0	35684
0	35745
0	35774
1	35876
1	35896
0	35918
1	35937
1	35945
1	35959
1	35966
0	36132
1	36367
0	36412
0	36428
1	36522
0	36545
0	36607
1	36628
0	36634
1	36708
0	36733
1	36759
0	36816
1	36819
0	36860
0	36883
1	36911
1	36967
0	37038
0	37044
1	37075
0	37191
0	37229
0	37264
1	37300
1	37319
1	37397
1	37421
0	37455
1	37480
1	37486
0	37597
0	37633
1	37672
0	37764
0	37855
0	37954
0	37962
1	37972
1	38017
1	38043
1	38065
1	38087
0	38107
0	38120
1	38122
1	38248
1	38256
1	38272
1	38423
0	38426
1	38489
1	38492
1	38612
1	38650
1	38671
1	38709
1	38752
1	38760
1	38763
1	38766
1	38768
0	38771
1	38809
0	38837
1	38852
0	38921
1	38926
1	38951
0	38984
1	39012
1	39027
0	39052
1	39091
0	39151
0	39166
0	39230
1	39290
1	39297
0	39380
1	39407
1	39415
1	39463
0	39513
0	39570
1	39573
1	39574
0	39610
0	39776
0	39826
1	39874
0	39927
0	40034
1	40085
1	40088
1	40167
1	40271
0	40308
1	40423
1	40485
0	40501
1	40507
1	40526
0	40598
1	40614
0	40760
0	40799
1	40869
0	40921
0	40927
1	40993
0	41080
0	41116
1	41161
1	41163
0	41220
1	41240
1	41250
0	41277
0	41300
1	41385
0	41447
0	41471
0	41488
0	41586
1	41604
1	41632
0	41659
1	41697
1	41762
0	41855
0	41914
1	41915
1	41937
0	41977
0	41984
0	42034
1	42083
1	42146
1	42165
1	42249
1	42366
1	42399
1	42463
1	42515
0	42538
0	42645
1	42658
1	42785
1	42855
1	42964
0	43027
1	43047
0	43057
1	43080
1	43148
0	43179
1	43180
0	43189
1	43277
1	43362
0	43366
1	43405
1	43463
1	43483
0	43489
0	43616
1	43666
0	43689
0	43692
0	43735
1	43844
1	43867
1	43869
0	43885
1	44075
0	44076
0	44158
1	44244
0	44422
0	44479
0	44482
0	44523
1	44561
0	44708
0	44719
0	44751
0	44801
1	44838
0	44914
0	44934
1	44970
1	45074
1	45076
0	45137
1	45171
1	45193
0	45286
1	45342
0	45350
1	45374
1	45403
0	45423
1	45435
1	45554
0	45577
1	45581
0	45587
1	45650
1	45689
0	45725
1	45749
1	45808
0	45829
1	45867
1	45871
1	45938
0	45960
1	46084
1	46099
0	46160
0	46208
1	46214
0	46229
1	46267
1	46269
1	46271
1	46283
1	46299
1	46347
0	46348
1	46381
0	46392
1	46424
0	46441
1	46443
0	46450
0	46564
0	46585
0	46600
1	46654
1	46657
1	46901
0	46930
1	46959
0	47041
1	47096
0	47104
1	47259
1	47292
0	47360
1	47361
0	47373
0	47382
0	47421
0	47490
0	47518
1	47610
1	47636
1	47678
1	47679
1	47695
1	47713
0	47720
1	47728
1	47762
1	47773
0	47790
1	47843
1	47855
1	47879
1	47909
1	47929
0	47958
0	48004
1	48012
1	48036
0	48107
0	48113
0	48140
0	48153
1	48170
1	48195
1	48220
1	48231
1	48244
0	48325
0	48357
0	48383
0	48400
1	48445
1	48446
1	48455
0	48539
1	48606
1	48612
1	48708
0	48743
1	48750
1	48796
0	48861
1	48902
0	48910
1	48945
1	48951
0	49056
0	49087
1	49113
1	49132
0	49176
0	49238
1	49242
0	49321
1	49374
0	49381
0	49432
0	49467
1	49473
0	49504
0	49547
1	49590
0	49619
0	49658
1	49707
1	49728
1	49783
0	49838
0	49872
1	49893
0	49936
1	50030
1	50113
0	50117
0	50119
1	50127
1	50204
0	50235
0	50278
1	50430
0	50505
0	50519
0	50542
1	50543
1	50583
1	50596
1	50679
1	50738
1	50742
0	50743
1	50761
0	50771
0	50794
1	50834
0	50873
0	50908
1	50926
0	50946
1	50964
1	51003
0	51033
0	51091
1	51148
1	51203
1	51219
0	51237
1	51341
1	51420
0	51475
0	51497
1	51558
1	51576
1	51621
1	51641
1	51676
1	51703
1	51770
1	51786
0	51827
0	51837
0	52037
1	52053
1	52096
1	52135
1	52167
1	52244
0	52266
0	52369
0	52435
1	52444
0	52506
0	52610
0	52636
1	52642
1	52819
1	52855
1	52857
1	53021
0	53055
0	53133
1	53149
0	53179
1	53215
1	53239
1	53244
0	53270
0	53347
1	53402
0	53534
0	53549
0	53736
1	53738
1	53749
1	53753
0	53793
1	53795
0	53803
1	53875
1	53920
0	53921
1	53938
1	53943
1	53971
1	53999
1	54142
1	54146
1	54163
1	54164
0	54167
0	54246
1	54311
0	54481
1	54509
1	54518
1	54556
1	54584
0	54614
1	54641
1	54719
1	54723
0	54734
1	54822
1	54844
1	54849
1	54852
1	54898
1	54925
1	54937
1	54943
0	54967
0	54992
0	55034
0	55077
0	55078
1	55155
1	55186
0	55244
1	55281
1	55307
0	55317
1	55369
0	55428
1	55449
0	55462
0	55477
0	55482
0	55527
1	55551
1	55582
0	55590
1	55665
1	55669
1	55716
1	55815
0	55819
1	55948
0	55971
0	56005
0	56011
0	56024
0	56030
0	56032
1	56055
1	56080
1	56107
1	56112
0	56170
1	56210
0	56228
0	56356
1	56385
1	56412
1	56427
0	56592
1	56601
1	56605
1	56655
1	56713
1	56748
1	56903
1	56923
0	56961
1	56983
0	56985
0	57031
0	57041
0	57055
1	57057
1	57069
1	57175
1	57178
0	57184
0	57229
1	57297
0	57362
0	57399
1	57408
1	57434
1	57438
1	57451
0	57484
0	57511
0	57528
1	57586
1	57632
0	57644
1	57699
1	57965
1	57992
1	58015
1	58067
1	58070
1	58077
0	58151
1	58191
1	58193
1	58242
0	58325
0	58338
0	58371
1	58474
1	58490
0	58497
1	58516
1	58523
1	58543
0	58593
1	58616
0	58684
1	58723
1	58776
0	58784
1	58792
1	58912
1	58941
0	58946
1	58993
1	59025
1	59029
0	59053
0	59064
1	59069
1	59108
1	59162
1	59212
0	59225
0	59234
0	59271
1	59288
1	59384
0	59410
0	59476
1	59478
1	59480
1	59548
1	59571
0	59579
1	59588
0	59611
0	59649
1	59692
1	59702
1	59742
1	59782
1	59784
1	59815
1	59924
0	59988
1	60188
0	60192
1	60274
1	60287
1	60302
1	60566
0	60596
1	60603
1	60628
1	60643
1	60667
0	60675
0	60676
1	60725
0	60752
1	60796
1	60861
1	60895
1	60910
1	60995
1	61040
1	61075
0	61079
0	61116
0	61183
1	61253
0	61300
0	61348
1	61385
1	61392
0	61435
1	61447
1	61494
1	61562
0	61570
0	61641
0	61676
1	61788
1	61924
0	61936
0	61974
0	61987
0	61998
1	62010
1	62035
1	62062
0	62102
0	62158
1	62285
1	62326
1	62357
0	62424
0	62451
0	62471
0	62477
0	62605
1	62610
1	62684
1	62735
1	62751
1	62768
1	62829
1	62834
0	62846
1	62849
1	62868
1	62909
1	62920
0	62930
0	62932
1	62941
0	62946
1	62959
1	63085
1	63095
1	63109
0	63131
0	63209
1	63217
0	63233
1	63267
0	63272
1	63274
0	63277
1	63293
0	63303
0	63326
1	63382
1	63426
1	63476
1	63545
1	63640
0	63664
1	63674
1	63715
1	63772
0	63786
0	63789
1	63898
1	63915
1	63926
0	64040
1	64094
1	64119
0	64146
1	64164
1	64193
0	64206
0	64248
0	64272
0	64333
0	64343
0	64381
1	64478
0	64483
1	64550
0	64566
1	64601
1	64629
1	64691
1	64713
1	64752
1	64779
1	64798
0	64802
1	64846
1	64872
1	64884
0	64901
1	64914
0	64926
0	64952
1	64969
0	64976
0	65019
1	65020
1	65021
1	65095
1	65126
1	65129
1	65156
1	65200
0	65267
1	65340
1	65374
1	65399
1	65400
0	65404
1	65416
1	65440
0	65506
1	65524
1	65611
1	65630
0	65640
0	65661
1	65667
1	65678
0	65695
1	65766
1	65812
1	65834
0	65867
1	65869
0	65873
1	65888
1	65890
1	65901
1	65911
0	65942
1	65970
1	66014
1	66083
1	66105
0	66107
1	66130
0	66153
0	66173
0	66180
0	66200
1	66292
1	66327
1	66353
1	66385
0	66403
1	66438
0	66474
0	66487
0	66496
1	66602
1	66627
1	66672
0	66768
0	66769
1	66824
0	66872
1	66920
1	66933
1	66935
1	66960
1	66963
1	67005
1	67057
1	67058
1	67112
0	67159
1	67186
0	67226
0	67227
0	67233
0	67268
0	67357
1	67416
1	67431
1	67439
1	67445
1	67452
1	67461
0	67464
0	67470
1	67472
1	67474
0	67481
0	67502
1	67504
1	67509
0	67520
0	67549
0	67592
1	67607
0	67641
1	67642
0	67660
0	67674
1	67727
1	67782
1	67969
1	68015
0	68016
1	68087
0	68132
1	68209
1	68276
0	68340
0	68365
1	68374
0	68413
1	68541
1	68559
0	68572
0	68575
1	68579
1	68584
0	68631
1	68661
1	68744
0	68785
1	68847
1	68972
0	69018
1	69020
0	69050
0	69052
0	69070
1	69233
0	69275
0	69301
0	69312
0	69337
0	69344
1	69345
0	69360
1	69381
0	69428
1	69437
0	69571
0	69585
1	69632
0	69639
0	69697
0	69698
1	69714
1	69728
0	69751
1	69839
0	69864
0	69883
0	69909
1	69916
0	69997
0	70038
0	70039
0	70169
1	70219
0	70330
1	70359
0	70375
0	70409
0	70421
1	70465
0	70472
0	70527
0	70539
1	70710
0	70730
1	70733
1	70778
0	70884
1	70901
1	70977
1	71112
0	71135
1	71238
1	71279
1	71298
0	71327
0	71335
0	71337
1	71408
1	71410
1	71440
1	71476
0	71550
1	71566
0	71625
1	71648
1	71791
1	71832
0	71841
1	71862
0	71883
1	71900
1	71919
0	71945
1	71961
1	71984
1	72009
1	72039
0	72095
0	72125
1	72140
0	72180
1	72216
0	72226
0	72258
1	72265
1	72278
1	72304
1	72327
1	72328
0	72369
1	72474
1	72587
0	72594
1	72607
1	72614
0	72634
1	72676
1	72686
0	72736
1	72745
0	72778
0	72802
1	72824
1	72839
0	72923
1	72970
0	72992
0	72993
1	73102
0	73118
0	73167
1	73168
1	73169
0	73191
1	73290
0	73343
1	73348
0	73445
0	73451
1	73470
1	73482
1	73499
1	73504
1	73557
0	73558
1	73630
1	73662
0	73675
0	73689
1	73694
1	73706
0	73843
1	73861
1	73873
0	73939
1	73949
1	73978
1	74046
1	74073
0	74123
0	74270
1	74276
1	74280
1	74332
1	74360
1	74494
0	74556
1	74622
1	74688
1	74697
0	74815
1	74826
1	74827
0	74850
0	74866
0	75027
0	75079
0	75107
0	75175
0	75275
1	75332
1	75349
0	75368
0	75415
1	75426
1	75476
0	75484
0	75510
1	75516
1	75615
1	75651
1	75683
1	75771
1	75808
1	75866
0	75873
1	75980
0	76037
1	76051
0	76083
1	76128
1	76132
1	76148
1	76190
1	76210
1	76251
0	76264
1	76301
1	76382
1	76394
0	76403
0	76513
1	76635
1	76820
1	76852
1	76863
1	76934
1	76979
0	77040
0	77043
1	77094
0	77127
1	77147
1	77211
1	77282
1	77355
0	77390
0	77426
0	77494
0	77521
0	77554
1	77563
1	77565
1	77656
0	77657
0	77674
1	77722
1	77741
1	77825
1	77925
1	77947
1	78000
1	78015
1	78065
1	78085
0	78128
0	78163
1	78279
0	78293
1	78294
1	78395
0	78414
0	78419
1	78423
1	78460
1	78465
0	78544
0	78557
0	78662
0	78689
1	78752
1	78775
0	78805
1	78807
1	78810
0	78817
1	78848
1	78890
0	78960
1	78966
1	79021
1	79026
0	79027
0	79078
0	79132
1	79155
1	79192
1	79242
0	79300
0	79368
1	79379
0	79384
0	79410
1	79416
0	79432
1	79455
0	79457
1	79495
0	79504
0	79523
0	79553
1	79568
1	79571
1	79638
0	79712
1	79791
1	79794
1	79812
0	79965
1	79977
0	80175
1	80188
1	80236
0	80261
0	80274
0	80290
0	80339
1	80395
0	80423
0	80436
1	80447
1	80464
1	80469
1	80531
1	80587
0	80652
1	80715
0	80748
1	80750
0	80769
0	80801
0	80864
1	80865
0	80948
1	80964
1	80998
0	81013
0	81035
0	81045
0	81055
1	81066
1	81067
1	81072
1	81097
1	81120
1	81123
1	81125
0	81133
1	81153
0	81203
1	81252
0	81376
1	81380
0	81513
0	81536
0	81557
0	81801
1	81808
0	81937
1	81995
0	82009
1	82069
1	82077
0	82309
1	82365
1	82370
0	82399
1	82402
1	82450
1	82551
0	82573
1	82627
0	82669
1	82682
1	82706
1	82739
0	82811
1	82820
1	82850
1	82868
1	82940
1	83033
1	83209
1	83212
0	83218
1	83221
1	83286
1	83290
0	83299
0	83379
1	83388
1	83410
1	83545
1	83690
0	83702
1	83703
1	83723
1	83762
1	83768
0	83805
1	83837
1	83839
1	83860
0	83893
1	83951
1	83970
0	83971
1	83981
1	83987
1	84018
0	84051
0	84106
1	84153
1	84226
0	84231
0	84233
1	84244
0	84261
1	84298
0	84301
1	84312
0	84322
1	84381
0	84388
1	84400
0	84420
1	84438
1	84554
0	84559
1	84586
0	84691
1	84735
0	84744
0	84790
0	84841
1	84966
0	84991
0	85050
1	85128
1	85138
1	85150
0	85165
0	85183
1	85252
0	85310
0	85383
1	85409
1	85439
0	85448
1	85499
1	85508
0	85516
1	85560
1	85608
0	85647
1	85681
0	85740
0	85801
0	85848
1	85899
1	86048
1	86080
1	86197
1	86226
0	86263
1	86278
0	86334
0	86368
1	86452
1	86518
1	86553
1	86562
0	86603
1	86699
1	86753
1	86755
0	86839
1	86917
1	86923
1	87013
0	87159
0	87231
1	87254
0	87255
1	87260
0	87312
0	87330
1	87338
1	87369
1	87371
0	87551
0	87620
1	87634
0	87675
0	87751
1	87856
1	87865
0	87877
1	87969
1	88006
1	88047
0	88089
0	88114
1	88140
1	88145
0	88149
1	88150
1	88177
0	88266
0	88280
1	88282
0	88313
1	88461
0	88472
0	88487
0	88502
1	88569
1	88636
1	88653
1	88656
0	88766
1	88801
1	88831
0	88860
1	88968
1	88992
1	89029
0	89112
0	89145
1	89200
0	89203
1	89248
1	89253
0	89302
1	89337
0	89389
0	89421
0	89442
0	89461
0	89488
0	89497
1	89629
0	89721
1	89722
0	89747
1	89843
1	89845
1	89874
0	89948
1	89955
1	89978
1	90001
0	90004
1	90021
0	90025
0	90051
1	90063
1	90105
0	90157
1	90182
0	90189
1	90201
1	90205
0	90218
0	90264
1	90265
1	90272
1	90423
0	90465
1	90472
0	90494
0	90531
1	90611
0	90619
1	90742
1	90771
0	90773
0	90777
0	90803
0	90846
1	90859
0	90869
0	90874
1	90890
1	90912
0	90978
1	91014
1	91028
1	91045
1	91066
0	91190
1	91195
0	91330
1	91345
1	91364
0	91414
1	91441
1	91468
0	91521
1	91552
1	91588
0	91670
0	91695
1	91724
0	91846
0	91865
1	91928
1	91957
1	91959
0	92050
0	92121
1	92137
0	92212
0	92290
1	92322
0	92534
1	92587
1	92595
0	92721
0	92805
0	92889
1	92937
0	92954
0	92956
0	92978
0	92998
1	93007
1	93067
1	93074
1	93136
1	93142
1	93173
0	93184
0	93189
0	93190
1	93257
1	93320
0	93333
0	93349
0	93354
1	93372
0	93412
0	93424
1	93462
0	93493
1	93516
1	93575
1	93590
1	93601
0	93622
0	93648
1	93673
0	93737
0	93742
1	93752
0	93765
0	93778
0	93795
1	93804
0	93813
0	93825
0	93862
1	93909
1	94004
1	94014
1	94102
1	94103
0	94140
1	94180
0	94259
1	94328
0	94332
1	94383
1	94426
1	94439
0	94463
0	94486
1	94495
1	94523
1	94525
0	94526
0	94559
0	94595
0	94599
0	94686
0	94691
1	94722
0	94787
0	94897
0	94945
1	95014
0	95154
1	95237
0	95242
1	95293
0	95335
1	95347
0	95359
0	95752
0	95770
1	95830
1	95857
0	95858
0	95871
0	95877
0	95894
1	95966
1	95981
1	96005
1	96018
1	96079
0	96088
1	96149
0	96225
1	96243
0	96258
0	96272
1	96288
0	96322
1	96479
1	96513
1	96596
0	96598
0	96628
1	96650
0	96797
0	96858
0	96903
0	96911
0	96968
0	97061
0	97122
0	97160
0	97167
0	97170
0	97186
1	97238
0	97248
1	97256
1	97291
0	97372
1	97399
0	97454
0	97469
0	97485
0	97518
1	97552
1	97610
1	97619
0	97651
0	97684
1	97742
1	97838
0	97920
1	97950
0	97979
0	97984
0	98016
1	98038
1	98090
1	98201
1	98206
1	98236
1	98247
1	98278
1	98332
1	98354
1	98396
1	98488
1	98498
1	98576
1	98620
1	98629
1	98643
1	98654
0	98736
0	98737
1	98743
1	98780
0	98893
0	98968
1	99008
0	99157
0	99160
0	99265
1	99371
1	99423
0	99462
1	99474
1	99567
1	99660
0	99847
1	99869
0	99927
0	100048
1	100068
0	100100
0	100151
1	100203
0	100234
1	100306
1	100424
0	100429
0	100467
1	100483
1	100488
0	100520
1	100574
0	100582
1	100583
1	100586
0	100625
0	100634
1	100662
1	100676
1	100698
0	100705
0	100797
1	101067
1	101102
0	101113
0	101177
1	101178
1	101256
0	101259
0	101284
1	101383
1	101480
0	101664
1	101699
1	101725
0	102022
1	102064
1	102158
0	102225
1	102272
1	102299
1	102325
1	102349
1	102365
1	102422
1	102424
1	102472
0	102486
1	102560
0	102625
0	102648
0	102695
0	102742
1	102768
1	102789
1	102800
1	102863
0	102877
1	102910
1	102968
1	102976
0	103023
1	103069
0	103073
1	103089
1	103121
0	103192
0	103222
0	103255
0	103289
1	103297
1	103392
0	103513
1	103515
0	103542
1	103640
1	103818
1	103820
1	103982
1	104030
1	104038
0	104055
0	104077
1	104087
1	104143
1	104194
1	104226
0	104246
1	104279
1	104281
0	104342
0	104400
1	104404
0	104421
0	104475
1	104563
0	104648
0	104706
0	104738
1	104776
1	104802
0	104819
1	104837
0	104881
1	104882
1	104920
1	104937
1	104957
1	104983
1	105021
1	105061
0	105069
1	105110
0	105117
1	105121
1	105131
0	105152
0	105234
0	105250
1	105251
1	105302
0	105345
1	105347
1	105355
1	105356
1	105367
1	105380
0	105443
1	105482
1	105569
1	105655
1	105706
1	105718
1	105721
1	105787
1	105957
0	105992
0	106018
1	106052
0	106107
0	106149
1	106293
0	106333
0	106477
0	106491
0	106536
1	106558
0	106654
1	106724
0	106739
1	106824
1	106848
1	106970
0	107024
1	107109
0	107145
1	107230
1	107248
0	107258
0	107296
0	107605
1	107647
1	107693
1	107704
1	107713
0	107715
0	107730
1	107747
0	107748
0	107756
1	107791
1	107844
1	107867
1	107988
0	108033
1	108044
1	108092
0	108168
0	108244
0	108247
1	108327
0	108347
0	108353
1	108388
0	108403
1	108466
1	108477
0	108516
1	108554
1	108639
1	108652
1	108708
1	108713
0	108872
0	108902
1	108906
0	108925
0	108966
1	109000
0	109003
1	109010
1	109114
1	109155
0	109170
0	109187
0	109192
1	109259
1	109559
1	109563
0	109591
0	109597
0	109602
0	109617
1	109666
1	109703
1	109823
1	109857
1	109903
1	109917
0	109929
1	109933
1	110047
0	110111
1	110112
1	110145
1	110228
1	110360
0	110391
1	110405
1	110412
0	110444
1	110459
0	110491
1	110493
1	110499
0	110504
0	110514
0	110518
1	110564
1	110568
1	110598
1	110667
1	110730
0	110808
1	110836
1	110849
1	110949
1	111041
0	111049
1	111073
1	111094
1	111099
